Order Date,Order Time,Order #,Menu Item,Menu Group,Qty,Net Price,Dining Option,Server
7/27/2026,01:53 PM,T-1941,"Mixed Grill",Plates,1,18.65,Takeout,Noor
7/27/2026,01:53 PM,T-1941,"Chicken Wrap",Wraps,1,10.57,Takeout,Noor
7/27/2026,09:36 PM,T-1942,"Side Fries",Sides,1,3.47,Delivery,Chris
7/27/2026,09:36 PM,T-1942,"Hummus",Starters,1,6.42,Delivery,Chris
7/27/2026,12:22 PM,T-1943,"Fattoush Salad",Salads,1,8.53,Dine In,Chris
7/27/2026,12:04 PM,T-1944,"Falafel Wrap",Wraps,1,9.37,Delivery,Layla
7/27/2026,07:07 PM,T-1945,"Falafel Wrap",Wraps,1,9.32,Dine In,Noor
7/27/2026,07:07 PM,T-1945,"Beef Shawarma Plate",Plates,1,15.31,Dine In,Noor
7/27/2026,12:13 PM,T-1946,"Hummus",Starters,1,6.58,Dine In,Omar
7/27/2026,07:24 PM,T-1947,"Stuffed Grape Leaves",Starters,2,14.14,Takeout,Amina
7/27/2026,07:24 PM,T-1947,"Chicken Wrap",Wraps,1,10.57,Takeout,Amina
7/27/2026,07:24 PM,T-1947,"Beef Shawarma Plate",Plates,1,15.72,Takeout,Amina
7/27/2026,10:28 PM,T-1948,"Side Rice",Sides,1,2.98,Dine In,Layla
7/27/2026,10:28 PM,T-1948,"Turkish Coffee",Drinks,2,6.53,Dine In,Layla
7/27/2026,12:46 PM,T-1949,"Baklava",Desserts,1,4.58,Delivery,Amina
7/27/2026,12:46 PM,T-1949,"Baba Ganoush",Starters,1,6.54,Delivery,Amina
7/27/2026,12:51 PM,T-1950,"Hummus",Starters,1,6.62,Dine In,Noor
7/27/2026,12:51 PM,T-1950,"Falafel Wrap",Wraps,1,9.68,Dine In,Noor
7/27/2026,12:02 PM,T-1951,"Mint Tea",Drinks,1,2.72,Takeout,Layla
7/27/2026,02:09 PM,T-1952,"Hummus",Starters,1,6.38,Dine In,Chris
7/27/2026,02:09 PM,T-1952,"Chicken Shawarma Plate",Plates,1,14.69,Dine In,Chris
7/27/2026,02:09 PM,T-1952,"Baklava",Desserts,1,4.57,Dine In,Chris
7/27/2026,12:19 PM,T-1953,"Mint Tea",Drinks,2,5.50,Delivery,Omar
7/27/2026,12:19 PM,T-1953,"Beef Shawarma Plate",Plates,1,15.61,Delivery,Omar
7/27/2026,12:19 PM,T-1953,"Side Fries",Sides,1,3.57,Delivery,Omar
7/27/2026,04:59 PM,T-1954,"Side Rice",Sides,1,2.95,Takeout,Chris
7/27/2026,04:59 PM,T-1954,"Hummus",Starters,2,13.07,Takeout,Chris
7/27/2026,04:59 PM,T-1954,"Baba Ganoush",Starters,1,6.42,Takeout,Chris
7/27/2026,12:01 PM,T-1955,"Mixed Grill",Plates,1,19.24,Delivery,Amina
7/27/2026,12:01 PM,T-1955,"Side Rice",Sides,1,3.02,Delivery,Amina
7/27/2026,12:01 PM,T-1955,"Fresh Lemonade",Drinks,1,3.50,Delivery,Amina
7/27/2026,12:28 PM,T-1956,"Falafel Wrap",Wraps,1,9.57,Dine In,Chris
7/27/2026,08:41 PM,T-1957,"Fattoush Salad",Salads,1,8.49,Dine In,Layla
7/27/2026,05:26 PM,T-1958,"Kids Nuggets",Kids,1,7.62,Dine In,Layla
7/27/2026,07:15 PM,T-1959,"Chicken Wrap",Wraps,1,10.63,Takeout,Amina
7/27/2026,07:15 PM,T-1959,"Baba Ganoush",Starters,1,6.50,Takeout,Amina
7/27/2026,07:15 PM,T-1959,"Chicken Shawarma Plate",Plates,1,14.40,Takeout,Amina
7/27/2026,07:18 PM,T-1960,"Beef Shawarma Plate",Plates,1,15.54,Takeout,Amina
7/27/2026,07:18 PM,T-1960,"Side Rice",Sides,1,2.98,Takeout,Amina
7/27/2026,07:18 PM,T-1960,"Falafel Wrap",Wraps,1,9.44,Takeout,Amina
7/27/2026,12:59 PM,T-1961,"Mixed Grill",Plates,1,19.11,Takeout,Omar
7/27/2026,12:05 PM,T-1962,"Falafel Wrap",Wraps,1,9.36,Dine In,Chris
7/27/2026,07:58 PM,T-1963,"Hummus",Starters,1,6.51,Delivery,Chris
7/27/2026,07:58 PM,T-1963,"Falafel Wrap",Wraps,2,18.83,Delivery,Chris
7/27/2026,12:47 PM,T-1964,"Beef Shawarma Plate",Plates,1,15.69,Takeout,Amina
7/27/2026,12:47 PM,T-1964,"Baba Ganoush",Starters,1,6.52,Takeout,Amina
7/27/2026,12:14 PM,T-1965,"Chicken Shawarma Plate",Plates,1,14.46,Takeout,Amina
7/27/2026,12:14 PM,T-1965,"Lamb Wrap",Wraps,1,11.34,Takeout,Amina
7/27/2026,11:47 PM,T-1966,"Turkish Coffee",Drinks,1,3.21,Dine In,Amina
